customer_state,order_year,order_month,order_day,payment_value
BA,2018,3,16,2512.88
BA,2018,3,17,680.75
BA,2018,3,18,1508.26
BA,2018,3,19,1195.5900000000001
BA,2018,3,20,480.11
BA,2018,3,21,2511.64
BA,2018,3,22,961.8100000000001
BA,2018,3,23,1211.8
BA,2018,3,24,670.14
BA,2018,3,25,326.24
BA,2018,3,26,1217.76
BA,2018,3,27,476.56
BA,2018,3,28,1079.03
BA,2018,3,29,1190.59
BA,2018,3,30,1231.12
BA,2018,3,31,954.4399999999999
BA,2018,4,1,1070.08
BA,2018,4,2,1220.15
BA,2018,4,3,1578.46
BA,2018,4,4,2328.94
BA,2018,4,5,1582.78
BA,2018,4,6,901.37
BA,2018,4,7,457.34000000000003
BA,2018,4,8,3535.44
BA,2018,4,9,1673.1499999999999
BA,2018,4,10,465.62
BA,2018,4,11,529.81
BA,2018,4,12,1305.84
BA,2018,4,13,743.06
BA,2018,4,14,435.21
BA,2018,4,15,936.86
BA,2018,4,16,1207.17
BA,2018,4,17,309.63
BA,2018,4,18,975.94
BA,2018,4,19,658.51
BA,2018,4,20,1039.0
BA,2018,4,21,227.28
BA,2018,4,22,802.96
BA,2018,4,23,2706.73
BA,2018,4,24,1561.69
BA,2018,4,25,2164.98
BA,2018,4,26,1210.57
BA,2018,4,27,2028.86
BA,2018,4,28,109.32
BA,2018,4,29,1013.49
BA,2018,4,30,2101.5
BA,2018,5,1,1043.88
BA,2018,5,2,2030.07
BA,2018,5,3,2376.33
BA,2018,5,4,936.75
BA,2018,5,5,2010.8600000000001
BA,2018,5,6,1844.87
BA,2018,5,7,2126.95
BA,2018,5,8,1316.28
BA,2018,5,9,2661.2299999999996
BA,2018,5,10,5069.5199999999995
BA,2018,5,11,1989.46
BA,2018,5,12,801.1700000000001
BA,2018,5,13,798.46
BA,2018,5,14,1600.05
BA,2018,5,15,841.01
BA,2018,5,16,805.88
BA,2018,5,17,1429.54
BA,2018,5,18,573.35
BA,2018,5,19,726.4
BA,2018,5,20,780.13
BA,2018,5,21,841.8399999999999
BA,2018,5,22,170.73
BA,2018,5,23,1469.47
BA,2018,5,24,1407.1200000000001
BA,2018,5,25,364.37
BA,2018,5,26,349.22
BA,2018,5,27,1229.0
BA,2018,5,28,1204.9
BA,2018,5,29,1402.83
BA,2018,5,30,1173.1100000000001
BA,2018,5,31,948.7900000000001
BA,2018,6,1,2781.4
BA,2018,6,2,4489.18
BA,2018,6,3,581.02
BA,2018,6,4,979.6
BA,2018,6,5,915.44
BA,2018,6,6,1317.9
BA,2018,6,7,1074.23
BA,2018,6,8,429.71
BA,2018,6,9,1006.0
BA,2018,6,10,3002.96
BA,2018,6,11,5005.4
BA,2018,6,12,1682.06
BA,2018,6,13,1244.19
BA,2018,6,14,936.5
BA,2018,6,15,1276.37
BA,2018,6,16,1133.54
BA,2018,6,17,614.3299999999999
BA,2018,6,18,1258.8
BA,2018,6,19,1386.7
BA,2018,6,20,557.47
BA,2018,6,21,1021.55
BA,2018,6,22,413.51
BA,2018,6,23,82.23
BA,2018,6,24,370.65000000000003
BA,2018,6,25,538.39
BA,2018,6,26,2222.59
BA,2018,6,27,2281.86
BA,2018,6,28,980.01
BA,2018,6,29,1036.87
BA,2018,6,30,1330.67
BA,2018,7,1,875.95
BA,2018,7,2,384.37
BA,2018,7,3,2044.49
BA,2018,7,4,1477.82
BA,2018,7,5,1126.95
BA,2018,7,6,144.96
BA,2018,7,7,538.43
BA,2018,7,8,482.51
BA,2018,7,9,1556.65
BA,2018,7,10,410.5
BA,2018,7,11,549.54
BA,2018,7,12,2771.89
BA,2018,7,13,1087.6
BA,2018,7,14,3135.82
BA,2018,7,15,122.53
BA,2018,7,16,1931.93
BA,2018,7,17,454.44
BA,2018,7,18,3931.7
BA,2018,7,19,3739.3
BA,2018,7,20,1892.13
BA,2018,7,21,1295.2199999999998
BA,2018,7,22,585.36
BA,2018,7,23,2003.71
BA,2018,7,24,3699.91
BA,2018,7,25,535.38
BA,2018,7,26,3051.17
BA,2018,7,27,4066.88
BA,2018,7,28,1480.98
BA,2018,7,29,1900.6799999999998
BA,2018,7,30,1186.95
BA,2018,7,31,1452.62
BA,2018,8,1,924.4499999999999
BA,2018,8,2,2770.62
BA,2018,8,3,1006.5
BA,2018,8,4,1200.8
BA,2018,8,5,765.01
BA,2018,8,6,831.9
BA,2018,8,7,1551.63
BA,2018,8,8,2877.35
BA,2018,8,9,561.3199999999999
BA,2018,8,10,828.4000000000001
BA,2018,8,11,1524.82
BA,2018,8,12,1471.72
BA,2018,8,13,1706.1000000000001
BA,2018,8,14,973.4100000000001
BA,2018,8,15,1664.24
BA,2018,8,16,1325.64
BA,2018,8,17,849.47
BA,2018,8,18,1908.4
BA,2018,8,19,96.43
BA,2018,8,20,484.28
BA,2018,8,21,776.96
CE,2016,10,4,277.81
CE,2016,10,5,661.75
CE,2016,10,6,594.46
CE,2016,10,8,234.46999999999997
CE,2016,10,9,116.89
CE,2017,1,12,58.74
CE,2017,1,13,305.44
CE,2017,1,22,73.61
CE,2017,1,24,96.65
CE,2017,1,27,102.9
CE,2017,1,30,54.9
CE,2017,1,31,392.89
CE,2017,2,1,167.1
CE,2017,2,2,48.25
CE,2017,2,5,98.44
CE,2017,2,8,303.7
CE,2017,2,11,68.45
CE,2017,2,14,674.13
CE,2017,2,16,87.83
CE,2017,2,17,62.83
CE,2017,2,18,106.81
CE,2017,2,22,145.01
CE,2017,2,24,720.98
CE,2017,3,2,62.8
CE,2017,3,3,364.75
CE,2017,3,4,1850.25
CE,2017,3,5,119.84
CE,2017,3,6,101.99
CE,2017,3,7,417.19
CE,2017,3,8,720.98
CE,2017,3,9,230.04
CE,2017,3,10,194.47
CE,2017,3,11,104.58000000000001
CE,2017,3,13,954.5899999999999
CE,2017,3,14,459.72
CE,2017,3,17,678.17
CE,2017,3,23,32.74
CE,2017,3,25,256.0
CE,2017,3,26,129.8
CE,2017,3,28,163.46
CE,2017,3,29,36.79
CE,2017,3,31,280.68
CE,2017,4,2,155.0
CE,2017,4,4,1052.29
CE,2017,4,5,36.79
CE,2017,4,6,913.5699999999999
CE,2017,4,7,210.18
CE,2017,4,8,603.6
CE,2017,4,10,307.73
CE,2017,4,11,54.83
CE,2017,4,13,169.34
CE,2017,4,15,178.82
CE,2017,4,16,322.14
CE,2017,4,17,197.59
CE,2017,4,18,67.54
CE,2017,4,19,26.28
CE,2017,4,21,306.98
CE,2017,4,22,316.67
CE,2017,4,24,567.75
CE,2017,4,27,525.94
CE,2017,4,28,120.18
CE,2017,4,29,791.5699999999999
CE,2017,5,1,185.93
CE,2017,5,2,159.83
CE,2017,5,4,431.70000000000005
CE,2017,5,5,49.55
CE,2017,5,6,189.93
CE,2017,5,7,822.85
CE,2017,5,8,1570.15
CE,2017,5,9,347.87
CE,2017,5,10,377.98
CE,2017,5,11,185.11
CE,2017,5,12,86.95
CE,2017,5,14,794.3100000000001
CE,2017,5,15,160.78
CE,2017,5,16,275.11
CE,2017,5,17,126.74
CE,2017,5,18,80.81
CE,2017,5,19,1048.9499999999998
CE,2017,5,20,271.84
CE,2017,5,21,320.33
CE,2017,5,22,791.5600000000001
CE,2017,5,24,1439.74
CE,2017,5,26,507.74
CE,2017,5,27,662.62
CE,2017,5,28,198.53
CE,2017,5,29,103.91
CE,2017,5,30,1225.8500000000001
CE,2017,5,31,238.81
CE,2017,6,1,572.31
CE,2017,6,2,987.76
CE,2017,6,3,138.11
CE,2017,6,4,268.71000000000004
CE,2017,6,5,105.74
CE,2017,6,6,207.1
CE,2017,6,7,66.05
CE,2017,6,8,173.44
CE,2017,6,9,74.63
CE,2017,6,10,378.8
CE,2017,6,11,270.44
CE,2017,6,13,613.42
CE,2017,6,14,240.86
CE,2017,6,15,253.07
CE,2017,6,17,108.86
CE,2017,6,18,3262.38
CE,2017,6,20,118.06
CE,2017,6,22,797.76
CE,2017,6,23,384.78
CE,2017,6,25,169.85999999999999
CE,2017,6,26,262.52
CE,2017,6,27,52.53
CE,2017,6,28,243.57
CE,2017,6,30,1133.32
CE,2017,7,2,504.68
CE,2017,7,3,864.98
CE,2017,7,4,89.84
CE,2017,7,5,384.7
CE,2017,7,6,75.53
CE,2017,7,7,96.93
CE,2017,7,8,269.40999999999997
CE,2017,7,9,324.53999999999996
CE,2017,7,10,474.20000000000005
CE,2017,7,11,53.62
CE,2017,7,12,943.3299999999999
CE,2017,7,13,326.83
CE,2017,7,14,590.3
CE,2017,7,15,275.02
CE,2017,7,18,164.34
CE,2017,7,19,165.11
CE,2017,7,20,202.03
CE,2017,7,21,149.71
CE,2017,7,22,422.28
CE,2017,7,23,694.68
CE,2017,7,24,387.98
CE,2017,7,25,372.16
CE,2017,7,26,225.56
CE,2017,7,27,1425.8
CE,2017,7,28,70.53
CE,2017,7,30,120.57000000000001
CE,2017,7,31,158.55
CE,2017,8,1,677.0699999999999
CE,2017,8,2,55.62
CE,2017,8,3,219.24
CE,2017,8,4,931.57
CE,2017,8,5,942.45
CE,2017,8,6,431.42999999999995
CE,2017,8,7,1131.4
CE,2017,8,8,124.05
CE,2017,8,10,389.75
CE,2017,8,11,302.96
CE,2017,8,12,165.14
CE,2017,8,13,305.48
CE,2017,8,14,235.31
CE,2017,8,15,561.4300000000001
CE,2017,8,16,1403.92
CE,2017,8,17,458.24
CE,2017,8,18,209.94
CE,2017,8,19,75.53
CE,2017,8,20,825.66
CE,2017,8,21,47.62
CE,2017,8,23,626.8599999999999
CE,2017,8,24,52.33
CE,2017,8,25,897.35
CE,2017,8,26,99.95
CE,2017,8,28,548.86
CE,2017,8,29,587.9100000000001
CE,2017,8,30,254.4
CE,2017,8,31,396.2
CE,2017,9,1,1739.84
CE,2017,9,2,50.65
CE,2017,9,3,1024.74
CE,2017,9,4,2250.8900000000003
CE,2017,9,5,96.93
CE,2017,9,6,1638.02
CE,2017,9,7,168.23
CE,2017,9,8,531.1
CE,2017,9,9,886.23
CE,2017,9,10,1019.3900000000001
CE,2017,9,11,1177.47
CE,2017,9,12,926.51
CE,2017,9,13,451.89
CE,2017,9,14,620.83
CE,2017,9,15,99.95
CE,2017,9,16,74.67
CE,2017,9,17,309.31
CE,2017,9,18,276.37
CE,2017,9,19,252.19
CE,2017,9,20,501.78999999999996
CE,2017,9,21,1127.55
CE,2017,9,22,85.6
CE,2017,9,23,37.24
CE,2017,9,24,161.12
CE,2017,9,25,100.86
CE,2017,9,26,167.49
CE,2017,9,27,1362.09
CE,2017,9,28,1888.08
CE,2017,9,29,88.68
CE,2017,9,30,171.29
CE,2017,10,1,937.89
CE,2017,10,2,345.51
CE,2017,10,3,445.75
CE,2017,10,4,187.18
CE,2017,10,5,229.91
CE,2017,10,7,217.01
CE,2017,10,8,377.96000000000004
CE,2017,10,9,1077.44
CE,2017,10,10,1086.45
CE,2017,10,11,308.3
CE,2017,10,12,724.46
CE,2017,10,13,246.87
CE,2017,10,14,313.39
CE,2017,10,15,102.05
CE,2017,10,16,825.2
CE,2017,10,17,765.3299999999999
CE,2017,10,18,160.37
CE,2017,10,20,314.40999999999997
CE,2017,10,21,1112.05
CE,2017,10,22,352.96
CE,2017,10,23,159.21
CE,2017,10,24,289.0
CE,2017,10,25,425.67
CE,2017,10,26,653.0600000000001
CE,2017,10,27,479.89
CE,2017,10,29,1546.1299999999999
CE,2017,10,30,383.99
CE,2017,10,31,271.15999999999997
CE,2017,11,1,144.26
CE,2017,11,2,1437.9
CE,2017,11,3,266.89
CE,2017,11,4,1679.3
CE,2017,11,5,937.56
CE,2017,11,6,1013.98
CE,2017,11,7,580.1400000000001
CE,2017,11,8,141.07
CE,2017,11,9,390.04
CE,2017,11,10,239.60000000000002
CE,2017,11,11,1488.47
CE,2017,11,12,697.18
CE,2017,11,13,356.83
CE,2017,11,14,2440.45
CE,2017,11,15,524.04
CE,2017,11,16,147.38
CE,2017,11,17,807.61
CE,2017,11,18,70.53
CE,2017,11,19,352.89
CE,2017,11,20,89.02
CE,2017,11,22,440.37
CE,2017,11,23,697.7
CE,2017,11,24,3637.17
CE,2017,11,25,786.03
CE,2017,11,26,850.53
CE,2017,11,27,1005.67
CE,2017,11,28,104.12
CE,2017,11,29,634.16
CE,2017,11,30,167.48000000000002
CE,2017,12,1,657.1600000000001
CE,2017,12,2,317.19
CE,2017,12,3,483.52
CE,2017,12,4,189.13
CE,2017,12,5,253.31
CE,2017,12,6,1185.12
CE,2017,12,7,723.09
CE,2017,12,8,372.8
CE,2017,12,9,38.93
CE,2017,12,10,415.65999999999997
CE,2017,12,11,566.13
CE,2017,12,12,75.16
CE,2017,12,13,372.56
CE,2017,12,14,427.26
CE,2017,12,15,411.86
CE,2017,12,16,271.42999999999995
CE,2017,12,17,447.82000000000005
CE,2017,12,18,412.22
CE,2017,12,19,1231.59
CE,2017,12,20,330.65
CE,2017,12,21,511.93
CE,2017,12,22,72.79
CE,2017,12,23,354.75
CE,2017,12,24,104.12
CE,2017,12,25,268.57
CE,2017,12,26,354.41
CE,2017,12,27,1274.29
CE,2017,12,28,78.95
CE,2017,12,29,87.76
CE,2017,12,30,44.63
CE,2017,12,31,305.41
CE,2018,1,1,55.62
CE,2018,1,2,418.90000000000003
CE,2018,1,3,400.82
CE,2018,1,4,624.9200000000001
CE,2018,1,5,226.83
CE,2018,1,6,475.21000000000004
CE,2018,1,7,78.64
CE,2018,1,8,1229.25
CE,2018,1,9,370.03999999999996
CE,2018,1,10,1805.7700000000002
CE,2018,1,11,361.82
CE,2018,1,12,895.82
CE,2018,1,13,554.83
CE,2018,1,14,347.77
CE,2018,1,15,1398.01
CE,2018,1,16,59.93
CE,2018,1,17,1235.05
CE,2018,1,18,53.75
CE,2018,1,19,1061.24
CE,2018,1,20,70.65
CE,2018,1,21,301.81
CE,2018,1,23,731.18
CE,2018,1,24,352.55
CE,2018,1,25,305.59
CE,2018,1,28,241.27
CE,2018,1,29,1017.71
CE,2018,1,31,82.28
CE,2018,2,1,63.53
CE,2018,2,2,343.94000000000005
CE,2018,2,3,277.86
CE,2018,2,4,86.91
CE,2018,2,5,1079.69
CE,2018,2,6,492.28000000000003
CE,2018,2,7,420.64
CE,2018,2,8,460.68
CE,2018,2,9,491.36
CE,2018,2,11,807.72
CE,2018,2,13,66.69
CE,2018,2,14,119.96
CE,2018,2,15,780.77
CE,2018,2,16,781.34
CE,2018,2,17,86.71
CE,2018,2,18,634.5300000000001
CE,2018,2,19,681.8499999999999
CE,2018,2,20,505.19
CE,2018,2,21,327.05000000000007
CE,2018,2,22,602.08
CE,2018,2,23,590.47
CE,2018,2,24,644.78
CE,2018,2,25,155.29
CE,2018,2,26,1579.89
CE,2018,2,27,553.26
CE,2018,2,28,34.6
CE,2018,3,1,190.07
CE,2018,3,3,912.5799999999999
CE,2018,3,4,466.83
CE,2018,3,5,717.77
CE,2018,3,6,521.79
CE,2018,3,7,2057.95
CE,2018,3,8,719.42
CE,2018,3,9,399.58
CE,2018,3,10,909.0
CE,2018,3,11,86.99
CE,2018,3,12,474.97
CE,2018,3,13,363.96
CE,2018,3,14,1321.3899999999999
CE,2018,3,15,1020.0500000000001
CE,2018,3,16,225.33
CE,2018,3,17,671.51
CE,2018,3,18,970.1400000000001
CE,2018,3,19,3022.9700000000003
CE,2018,3,20,1105.53
CE,2018,3,21,230.85
CE,2018,3,22,160.54
CE,2018,3,23,1040.35
CE,2018,3,24,70.2
CE,2018,3,25,793.11
CE,2018,3,26,1629.42
CE,2018,3,27,395.94
CE,2018,3,28,132.59
CE,2018,3,29,258.24
CE,2018,3,30,453.76
CE,2018,3,31,878.37
CE,2018,4,1,688.91
CE,2018,4,2,648.38
CE,2018,4,3,633.0699999999999
CE,2018,4,4,770.74
CE,2018,4,5,801.5
CE,2018,4,6,70.03
CE,2018,4,7,644.23
CE,2018,4,8,205.22
CE,2018,4,9,4029.0999999999995
CE,2018,4,10,276.75
CE,2018,4,11,669.9599999999999
CE,2018,4,12,235.44
CE,2018,4,13,127.08000000000001
CE,2018,4,14,383.12
CE,2018,4,15,93.37
CE,2018,4,16,167.08999999999997
CE,2018,4,17,615.27
CE,2018,4,18,1095.52
CE,2018,4,19,2297.21
CE,2018,4,20,588.75
CE,2018,4,21,775.59
CE,2018,4,22,735.51
CE,2018,4,23,810.49
CE,2018,4,24,317.62
CE,2018,4,25,792.66
CE,2018,4,26,289.25
CE,2018,4,27,210.85999999999999
CE,2018,4,28,245.93
CE,2018,4,29,88.39
CE,2018,4,30,580.93
CE,2018,5,1,438.56
CE,2018,5,2,491.77
CE,2018,5,3,581.02
CE,2018,5,4,98.56
CE,2018,5,5,1002.31
CE,2018,5,6,287.33
CE,2018,5,7,88.86
CE,2018,5,8,1792.01
CE,2018,5,9,701.16
CE,2018,5,10,845.25
CE,2018,5,11,532.88
CE,2018,5,12,859.5
CE,2018,5,13,351.17
CE,2018,5,14,2845.6000000000004
CE,2018,5,15,75.8
CE,2018,5,16,710.05
CE,2018,5,18,947.35
CE,2018,5,23,163.70999999999998
CE,2018,5,24,137.38
CE,2018,5,26,362.37
CE,2018,5,29,518.59
CE,2018,5,30,77.03
CE,2018,5,31,587.08
CE,2018,6,1,1182.26
CE,2018,6,2,496.11
CE,2018,6,3,2618.63
CE,2018,6,4,464.98
CE,2018,6,5,178.7
CE,2018,6,6,615.53
CE,2018,6,8,247.21
CE,2018,6,9,617.5
CE,2018,6,10,184.19
CE,2018,6,11,3344.15
CE,2018,6,12,420.4
CE,2018,6,13,313.48
CE,2018,6,14,592.0699999999999
CE,2018,6,16,896.69
CE,2018,6,17,74.3
CE,2018,6,18,691.11
CE,2018,6,20,290.03999999999996
CE,2018,6,21,1639.3899999999999
CE,2018,6,23,450.90999999999997
CE,2018,6,24,328.39
CE,2018,6,25,646.11
CE,2018,6,26,280.38
CE,2018,6,27,750.21
CE,2018,6,28,734.0500000000001
CE,2018,6,29,1153.0300000000002
CE,2018,6,30,516.65
CE,2018,7,2,154.28
CE,2018,7,3,1051.06
CE,2018,7,4,607.4300000000001
CE,2018,7,5,633.64
CE,2018,7,6,141.54
CE,2018,7,7,562.04
CE,2018,7,8,849.71
CE,2018,7,9,1178.71
CE,2018,7,10,92.12
CE,2018,7,11,479.15
CE,2018,7,12,756.74
CE,2018,7,13,469.33
CE,2018,7,14,612.44
CE,2018,7,15,857.5699999999999
CE,2018,7,16,438.78
CE,2018,7,17,383.83
CE,2018,7,18,802.9300000000001
CE,2018,7,19,348.66
CE,2018,7,21,112.91
CE,2018,7,23,406.39
CE,2018,7,24,1363.38
CE,2018,7,25,174.21
CE,2018,7,26,515.6800000000001
CE,2018,7,27,288.55
CE,2018,7,28,2178.62
CE,2018,7,29,208.24
CE,2018,7,30,548.9
CE,2018,7,31,365.97
CE,2018,8,1,273.34
CE,2018,8,2,916.58
CE,2018,8,3,1042.69
CE,2018,8,4,433.08
CE,2018,8,5,191.89
CE,2018,8,6,2582.7400000000002
CE,2018,8,7,533.6700000000001
CE,2018,8,8,651.6700000000001
CE,2018,8,9,1821.3600000000001
CE,2018,8,10,540.56
CE,2018,8,12,492.79
CE,2018,8,13,574.92
CE,2018,8,14,82.57
CE,2018,8,15,312.38
CE,2018,8,16,78.32
CE,2018,8,17,845.35
CE,2018,8,18,45.78
CE,2018,8,20,162.36
CE,2018,8,21,73.29
CE,2018,8,23,226.23
DF,2016,10,5,123.2
DF,2016,10,6,727.26
DF,2016,10,8,194.45
DF,2016,10,10,155.2
DF,2017,1,13,149.62
DF,2017,1,14,166.95
DF,2017,1,15,54.95
DF,2017,1,16,201.58
DF,2017,1,19,22.55
DF,2017,1,21,76.11
DF,2017,1,22,102.15
DF,2017,1,26,437.84
DF,2017,1,28,893.0
DF,2017,2,1,177.54
DF,2017,2,4,137.26
DF,2017,2,5,260.0
DF,2017,2,6,472.9
DF,2017,2,8,50.95
DF,2017,2,10,3890.7599999999998
DF,2017,2,13,763.53
DF,2017,2,17,337.17
DF,2017,2,19,115.9
DF,2017,2,20,176.51
DF,2017,2,21,3602.47
DF,2017,2,22,243.94
DF,2017,2,24,137.67
DF,2017,3,1,111.79
DF,2017,3,2,176.16
DF,2017,3,3,27.04
DF,2017,3,4,136.83
DF,2017,3,5,656.56
DF,2017,3,6,80.75
DF,2017,3,9,1222.3
DF,2017,3,10,54.24
DF,2017,3,11,271.65999999999997
DF,2017,3,12,189.81
DF,2017,3,13,1416.38
DF,2017,3,15,376.28999999999996
DF,2017,3,16,430.53
DF,2017,3,17,45.95
DF,2017,3,18,137.83
DF,2017,3,20,308.45
DF,2017,3,21,232.59
DF,2017,3,22,274.29
DF,2017,3,23,603.24
DF,2017,3,24,52.95
DF,2017,3,25,238.17000000000002
DF,2017,3,26,281.51
DF,2017,3,27,230.11
DF,2017,3,28,323.04
DF,2017,3,30,78.82
DF,2017,4,1,136.95
DF,2017,4,2,458.2
DF,2017,4,3,289.63
DF,2017,4,7,510.26
DF,2017,4,10,573.54
DF,2017,4,11,146.51
DF,2017,4,12,39.72
DF,2017,4,15,141.94
DF,2017,4,18,4194.76
DF,2017,4,19,84.6
DF,2017,4,21,78.72
DF,2017,4,22,208.29
DF,2017,4,24,100.91
DF,2017,4,26,540.96
DF,2017,4,27,377.1
DF,2017,4,28,77.25
DF,2017,4,29,230.64
DF,2017,4,30,360.70000000000005
DF,2017,5,1,136.2
DF,2017,5,3,151.62
DF,2017,5,4,437.09000000000003
DF,2017,5,5,246.04
DF,2017,5,7,990.45
DF,2017,5,8,214.26
DF,2017,5,9,100.82
DF,2017,5,10,995.29
DF,2017,5,11,138.38
DF,2017,5,12,296.71
DF,2017,5,14,215.82999999999998
DF,2017,5,15,408.11
DF,2017,5,18,525.92
DF,2017,5,19,355.62
DF,2017,5,21,103.09
DF,2017,5,22,809.22
DF,2017,5,23,263.12
DF,2017,5,24,541.8000000000001
DF,2017,5,25,427.26
DF,2017,5,26,31.0
DF,2017,5,28,343.2
DF,2017,5,29,207.76
DF,2017,5,30,290.46
DF,2017,5,31,458.0
DF,2017,6,1,96.16
DF,2017,6,2,326.4
DF,2017,6,3,100.95
DF,2017,6,4,243.66
DF,2017,6,5,273.9
DF,2017,6,6,316.82
DF,2017,6,7,196.17000000000002
DF,2017,6,8,1363.55
DF,2017,6,9,63.1
DF,2017,6,10,381.43
DF,2017,6,11,258.53
DF,2017,6,13,506.77
DF,2017,6,14,1989.19
DF,2017,6,15,177.48
DF,2017,6,16,386.1
DF,2017,6,17,106.66
DF,2017,6,18,371.09000000000003
DF,2017,6,19,878.51
DF,2017,6,20,358.33
DF,2017,6,23,427.76
DF,2017,6,25,194.79
DF,2017,6,27,173.28
DF,2017,6,28,89.74000000000001
DF,2017,6,29,246.95999999999998
DF,2017,6,30,173.01999999999998
DF,2017,7,1,681.02
DF,2017,7,3,249.16
DF,2017,7,4,308.89
DF,2017,7,5,456.29999999999995
DF,2017,7,6,733.13
DF,2017,7,7,350.93
DF,2017,7,8,509.77
DF,2017,7,9,45.0
DF,2017,7,10,519.65
DF,2017,7,11,702.12
DF,2017,7,12,846.5500000000001
DF,2017,7,13,297.59
DF,2017,7,14,71.62
DF,2017,7,15,298.78999999999996
DF,2017,7,16,411.31999999999994
DF,2017,7,17,1388.9699999999998
DF,2017,7,18,1074.2199999999998
DF,2017,7,19,127.21
DF,2017,7,20,519.61
DF,2017,7,21,683.8100000000001
DF,2017,7,22,772.5
DF,2017,7,23,384.84000000000003
DF,2017,7,24,139.15
DF,2017,7,26,321.46000000000004
DF,2017,7,27,165.71
DF,2017,7,28,147.12
DF,2017,7,30,243.19
DF,2017,7,31,388.06
DF,2017,8,1,227.27
DF,2017,8,2,146.37
DF,2017,8,3,359.18
DF,2017,8,4,715.98
DF,2017,8,5,420.41
DF,2017,8,6,229.77
DF,2017,8,7,935.52
DF,2017,8,8,179.82999999999998
DF,2017,8,9,535.96
DF,2017,8,10,138.76
DF,2017,8,11,207.74
DF,2017,8,12,182.82999999999998
DF,2017,8,14,317.5
DF,2017,8,15,380.69
DF,2017,8,16,308.48
DF,2017,8,17,648.99
DF,2017,8,18,289.0
DF,2017,8,21,953.49
DF,2017,8,22,80.2
DF,2017,8,24,411.23
DF,2017,8,25,261.96
DF,2017,8,26,457.24
DF,2017,8,27,85.23
DF,2017,8,28,310.95000000000005
DF,2017,8,29,1419.57
DF,2017,8,30,751.68
DF,2017,8,31,441.1
DF,2017,9,1,989.77
DF,2017,9,2,1376.6499999999999
DF,2017,9,3,868.09
DF,2017,9,4,208.48
DF,2017,9,5,330.40999999999997
DF,2017,9,6,496.5
DF,2017,9,7,185.64
DF,2017,9,8,204.49
DF,2017,9,10,825.6500000000001
DF,2017,9,11,349.49
DF,2017,9,12,1096.22
DF,2017,9,13,975.88
DF,2017,9,14,1180.83
DF,2017,9,15,146.71
DF,2017,9,16,56.62
DF,2017,9,17,161.45
DF,2017,9,18,360.24
DF,2017,9,20,116.97
DF,2017,9,21,650.25
DF,2017,9,22,63.1
DF,2017,9,23,260.52
DF,2017,9,24,280.05
DF,2017,9,25,294.20000000000005
DF,2017,9,26,579.78
DF,2017,9,27,135.32
DF,2017,9,28,2346.36
DF,2017,9,29,823.26
DF,2017,10,1,104.75
DF,2017,10,2,1209.4399999999998
DF,2017,10,3,510.61
DF,2017,10,5,110.85
DF,2017,10,6,378.67999999999995
DF,2017,10,8,831.8399999999999
DF,2017,10,9,1511.94
DF,2017,10,10,988.3
DF,2017,10,11,244.95
DF,2017,10,13,385.74
DF,2017,10,14,50.0
DF,2017,10,16,903.47
DF,2017,10,17,339.82
DF,2017,10,18,575.48
DF,2017,10,19,151.54000000000002
DF,2017,10,20,836.33
DF,2017,10,21,215.14
DF,2017,10,22,185.63
DF,2017,10,23,344.56
DF,2017,10,24,434.59000000000003
DF,2017,10,25,508.56000000000006
DF,2017,10,26,432.92
DF,2017,10,27,276.82
DF,2017,10,28,272.35
DF,2017,10,29,1291.8300000000002
DF,2017,10,30,699.21
DF,2017,10,31,936.15
DF,2017,11,1,1675.9299999999998
DF,2017,11,2,343.75
DF,2017,11,3,222.0
DF,2017,11,4,349.82
DF,2017,11,5,39.6
DF,2017,11,6,146.46
DF,2017,11,7,791.0699999999999
DF,2017,11,8,144.24
DF,2017,11,9,279.75
DF,2017,11,10,368.94
DF,2017,11,11,52.5
DF,2017,11,12,1460.8
DF,2017,11,13,688.21
DF,2017,11,14,1341.05
DF,2017,11,15,184.66
DF,2017,11,16,961.44
DF,2017,11,17,150.09
DF,2017,11,18,1337.67
DF,2017,11,19,980.86
DF,2017,11,20,1643.3400000000001
DF,2017,11,21,1030.76
DF,2017,11,22,1878.2
DF,2017,11,23,1295.4499999999998
DF,2017,11,24,4611.11
DF,2017,11,25,1240.01
DF,2017,11,26,1316.24
DF,2017,11,27,858.15
DF,2017,11,28,2969.23
DF,2017,11,29,1099.3899999999999
DF,2017,11,30,735.3
DF,2017,12,1,910.23
DF,2017,12,2,1708.5
DF,2017,12,3,406.78
DF,2017,12,4,1009.65
DF,2017,12,5,752.86
DF,2017,12,6,1204.49
DF,2017,12,7,438.64
DF,2017,12,8,2005.37
DF,2017,12,9,278.23
DF,2017,12,10,87.64
DF,2017,12,11,1020.26
DF,2017,12,12,672.87
DF,2017,12,13,1135.8600000000001
DF,2017,12,14,361.35
DF,2017,12,15,633.59
DF,2017,12,16,354.91999999999996
DF,2017,12,17,396.53
DF,2017,12,18,774.76
DF,2017,12,19,718.2800000000001
DF,2017,12,20,324.13
DF,2017,12,21,653.27
DF,2017,12,22,393.83000000000004
DF,2017,12,23,49.1
DF,2017,12,25,1780.3700000000001
DF,2017,12,26,38.09
DF,2017,12,27,561.18
DF,2017,12,28,39.59
DF,2017,12,29,476.98
DF,2017,12,30,471.3
DF,2017,12,31,108.0
DF,2018,1,1,590.38
